Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	RAP	Download .RAP file	File Size	SHA256
UCAS40262	ASIA	LittleBigPlanet™ Killzone™2 Costume Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK002					
UCAS40262	ASIA	LittleBigPlanet™ Uncharted™ Costume Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK003					
UCAS40262	ASIA	LittleBigPlanet™ Motorstorm™ Costume Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK004					
UCAS40262	ASIA	LittleBigPlanet™ The Gardens Costume Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK007					
UCAS40262	ASIA	LittleBigPlanet™ The Savannah Costume Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK008					
UCAS40262	ASIA	LittleBigPlanet™ The Wedding Costume Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK009					
UCAS40262	ASIA	LittleBigPlanet™ Canyons Costumes	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK010					
UCAS40262	ASIA	LittleBigPlanet™ Metropolis Costumes	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK011					
UCAS40262	ASIA	LittleBigPlanet™ Island Costumes	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK012					
UCAS40262	ASIA	LittleBigPlanet™ Temples Costumes	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK013					
UCAS40262	ASIA	LittleBigPlanet™ Wilderness Costumes	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK014					
UCAS40262	ASIA	LittleBigPlanet™ Sack Circus Extravaganza Costume	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK015					
UCAS40262	ASIA	LittleBigPlanet™  Unidentified Sacking Costume	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK016					
UCAS40262	ASIA	LittleBigPlanet™ Jungle Sackfari Explorers Costume	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK017					
UCAS40262	ASIA	LittleBigPlanet™ MotorStorm™ Hessian Stitch Costume	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK018					
UCAS40262	ASIA	LittleBigPlanet™ Easter Costume	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK020					
UCAS40262	ASIA	LittleBigPlanet™ Lurve Costume Pack	MISSING	HP9000-UCAS40262_00-LBPPDLCSONYCK021					
